username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
dianizalbores;2015-09-15 18:08;0;0;"@SebasArango tu cadera y la mía boom hacen un sismo";;@SebasArango;;"643909337308499968";https://twitter.com/dianizalbores/status/643909337308499968
HOMER_0102;2015-09-15 18:08;2;1;"TEMBLOR : Grado 4.9 Epicentro 98 km al O de Iquique 15/09 19:03 #iquique @Chile_Temblores http:// goo.gl/yWL9V";Iquique, Chile;@Chile_Temblores;#iquique;"643909302932127745";https://twitter.com/HOMER_0102/status/643909302932127745
Mauricioandrs6;2015-09-15 18:08;0;0;"Terremoto !!!!!! pic.twitter.com/HbtTjF5kC1";;;;"643909280110931968";https://twitter.com/Mauricioandrs6/status/643909280110931968
naty_belen1;2015-09-15 18:08;0;0;"@SebasArango tu cadera la mía boom hacen un sismo .";;@SebasArango;;"643909275564265476";https://twitter.com/naty_belen1/status/643909275564265476
SismoMundial;2015-09-15 18:08;0;0;"[19:03PM] Sismo M4.9 a 98 km al O de Iquique con una profundidad de 20 km. #Temblor #Chile pic.twitter.com/T0EYo8kbaf";;;#Temblor #Chile;"643909236305592320";https://twitter.com/SismoMundial/status/643909236305592320
paupaubeauty;2015-09-15 18:08;0;0;"@SebasArango tu cadera y la mia boom, hacen un sismo";;@SebasArango;;"643909219909963776";https://twitter.com/paupaubeauty/status/643909219909963776
lanitaisperf;2015-09-15 18:08;0;3;"@vegetta777 EATOY TEMBLANDO BSKDI STEM KM TE AMOOOO";;@vegetta777;;"643909208220372992";https://twitter.com/lanitaisperf/status/643909208220372992
sinaiSccF;2015-09-15 18:08;0;0;"@SebasArango Tu cadera con la mia Hacen un sismo ... <3";;@SebasArango;;"643909205544542208";https://twitter.com/sinaiSccF/status/643909205544542208
AlineeAnda;2015-09-15 18:08;0;0;"@SebasArango Tu cadera con la mía hace un sismo boom";;@SebasArango;;"643909196883193856";https://twitter.com/AlineeAnda/status/643909196883193856
ctmtatemblando;2015-09-15 18:08;1;0;"Temblor grado 4.9, 98 km al oeste de Iquique http:// sismologia.cl/events/sensibl es/2015/09/erb_15-2203-32L.S201509.html … pic.twitter.com/3s5B2fAwjO";;;;"643909193670467585";https://twitter.com/ctmtatemblando/status/643909193670467585
AmbarValero1;2015-09-15 18:08;0;1;"@SebasArango Tu Cadera con la mia (Boom) Hacen Un sismo ahora da lo mismo ...............";;@SebasArango;;"643909189098676224";https://twitter.com/AmbarValero1/status/643909189098676224
andyrush36;2015-09-15 18:08;0;0;"@SebasArango ...Tu cadera y la mía BOOOM hacen un sismo .";;@SebasArango;;"643909188029054976";https://twitter.com/andyrush36/status/643909188029054976
Chile_Temblores;2015-09-15 18:08;0;2;"TEMBLOR en CHILE Magnitud: "4.9 ", hoy 2015/09/15 19:03:32, Epicentro: 98 km al O de Iquique, Profundidad 20.0 km. http:// chiletemblores.cl";;;;"643909183188959236";https://twitter.com/Chile_Temblores/status/643909183188959236
INFORMADORCHILE;2015-09-15 18:08;12;3;"NUEVO TEMBLOR sacude Iquique se monitorea EN DESARROLLO " V MERCALLI"";;;;"643909182014554112";https://twitter.com/INFORMADORCHILE/status/643909182014554112
lidahernandez2;2015-09-15 18:08;0;0;"@SebasArango tu cadera y la mia ¡BOM! hacen un sismo GINZA";;@SebasArango;;"643909178176749568";https://twitter.com/lidahernandez2/status/643909178176749568
majotapia49;2015-09-15 18:08;0;0;"@SebasArango tu cadera y la mía hacen un sismo si te dan ganas de bailar pues dale en este Twitter todos somos iguales";;@SebasArango;;"643909175697874944";https://twitter.com/majotapia49/status/643909175697874944
tudiagonal;2015-09-15 18:08;0;0;"Sismo de menor intensidad en el norte de Chile http:// diagonalchile.jimdo.com/2015/09/15/sis mo-de-mediana-intensidad-se-percibi%C3%B3-en-el-norte-de-chile/ …";;;;"643909157574311936";https://twitter.com/tudiagonal/status/643909157574311936
alondra_rvi;2015-09-15 18:07;0;0;"@SebasArango Tu Cadera Y La Mia Boom Hacen Un Sismo ...";;@SebasArango;;"643909148942315520";https://twitter.com/alondra_rvi/status/643909148942315520
lesley_041299;2015-09-15 18:07;0;0;"@SebasArango Tu cadera con la mia (boom) Hacen un sismo";;@SebasArango;;"643909123264790528";https://twitter.com/lesley_041299/status/643909123264790528
PPvaltierra;2015-09-15 18:07;1;1;"@Cuartoscuro edición 133 publica fotos del terremoto de hace 30 años. Ya esta a la venta pic.twitter.com/z4x63mtnkR";;@Cuartoscuro;;"643909120295202816";https://twitter.com/PPvaltierra/status/643909120295202816
CleoCata;2015-09-15 18:07;3;2;"Gente de #iquique estamos pedidos. .. 4° temblor del día.";;;#iquique;"643909094533951488";https://twitter.com/CleoCata/status/643909094533951488
Gersonfernande;2015-09-15 18:07;0;1;"Otro temblor arriba de 5 Iquique @INFORMADORCHILE @FrenteFantasma @EMSC @infoCSismica @OFICIALGRUPOCS @AlertsGG @TodoSismos @victur3";Iquique, Chile;@INFORMADORCHILE @FrenteFantasma @EMSC @infoCSismica @OFICIALGRUPOCS @AlertsGG @TodoSismos @victur3;;"643909071960178688";https://twitter.com/Gersonfernande/status/643909071960178688
JuST_JuaN;2015-09-15 18:07;0;1;"otro mas @karla_iqq , temblor";Iquique, Chile;@karla_iqq;;"643909039668264960";https://twitter.com/JuST_JuaN/status/643909039668264960
adriaaanaliza;2015-09-15 18:07;0;0;"@SebasArango tu cadera y la mía boom hacen un sismo";;@SebasArango;;"643909021188141056";https://twitter.com/adriaaanaliza/status/643909021188141056
chile_emergency;2015-09-15 18:07;1;0;"Según el Centro Sismológico Nacional, la magnitud del sismo fue de 5.1 Richter y se localizó a 98 Kms al Suroeste de Pisagua.";;;;"643909016482107392";https://twitter.com/chile_emergency/status/643909016482107392
cathaignacia02;2015-09-15 18:07;0;0;""Querer a alguien no es cuestión de físico. Es de sensaciones, que te haga temblar sin estar. Que..." http:// tmblr.co/ZziKzv1uJHl2K";;;;"643909013562912768";https://twitter.com/cathaignacia02/status/643909013562912768
AnzurezCarmina;2015-09-15 18:07;0;0;"@SebasArango Tu cadera y la mía, ¡boom! hacen un sismo";;@SebasArango;;"643908986295574528";https://twitter.com/AnzurezCarmina/status/643908986295574528
taniamaturana1;2015-09-15 18:07;1;3;"Nuevo sismo en Iquique";;;;"643908974929121280";https://twitter.com/taniamaturana1/status/643908974929121280
MelissaHC36;2015-09-15 18:07;0;0;"@SebasArango tu cadera y la mía boom hacen un sismo";;@SebasArango;;"643908968801173504";https://twitter.com/MelissaHC36/status/643908968801173504
RaquelDela11;2015-09-15 18:07;2;3;"'Querer a alguien no es cuestión de físico. Es de sensaciones: que te haga temblar sin estar;que consiga que sonrías aunque no puedas verle'";;;;"643908962111365121";https://twitter.com/RaquelDela11/status/643908962111365121
HOMER_0102;2015-09-15 18:07;0;0;"Sismo se acaba de percibir en la ciudad a monitorea #iquique";Iquique, Chile;;#iquique;"643908955278696448";https://twitter.com/HOMER_0102/status/643908955278696448
Luisa_Farieta;2015-09-15 18:07;0;0;"Tu cadera con la mía hacen un sismo . @SebasArango";;@SebasArango;;"643908951734665216";https://twitter.com/Luisa_Farieta/status/643908951734665216
karleyalarcon;2015-09-15 18:07;0;0;"@SebasArango tu cadera y la mia hace (boom) hacen un sismo";;@SebasArango;;"643908943358619648";https://twitter.com/karleyalarcon/status/643908943358619648
Thany_rc;2015-09-15 18:07;0;0;"@SebasArango ESTO VA SER UN SISMO !!!";;@SebasArango;;"643908924802859008";https://twitter.com/Thany_rc/status/643908924802859008
EdithLunaMB;2015-09-15 18:07;0;1;"@SebasArango tu cadera y la mía BUM hacen un sismo";;@SebasArango;;"643908920046714880";https://twitter.com/EdithLunaMB/status/643908920046714880
manuarancibia;2015-09-15 18:07;0;0;"" @AleCumsille : Otro temblor mas en #Iquique creo que con este ya van 3, no? Y los perros aúllan y aúllan..."// ojo perro....preparece.";;@AleCumsille;#Iquique;"643908917567864833";https://twitter.com/manuarancibia/status/643908917567864833
Echague_21;2015-09-15 18:07;2;5;"#LatardeEstaComoPaTomarse un terremoto la previa al 18 po cabr@s!!!";;@s;#LatardeEstaComoPaTomarse;"643908912899588096";https://twitter.com/Echague_21/status/643908912899588096
mitzycrazy12;2015-09-15 18:07;0;0;"@SebasArango tu cadera y la mía (boom) hacen un sismo ahora da lo mismo el amor ahora es turismo.. GINZA";;@SebasArango;;"643908909535764480";https://twitter.com/mitzycrazy12/status/643908909535764480
Agus_Tevez;2015-09-15 18:06;0;0;"Que buena película terremoto";;;;"643908880729247744";https://twitter.com/Agus_Tevez/status/643908880729247744
BrendaPaola135;2015-09-15 18:06;0;0;"@SebasArango Tu cadera y la mía hacen un sismo";;@SebasArango;;"643908876971053056";https://twitter.com/BrendaPaola135/status/643908876971053056
RuizIsMyBatman;2015-09-15 18:06;0;0;"@SebasArango Tu Cadera La mia Boom Hacen Un sismo ahora da lo mismo..";;@SebasArango;;"643908876669190144";https://twitter.com/RuizIsMyBatman/status/643908876669190144
mcog77;2015-09-15 18:06;0;0;"@SebasArango tu cadera y la mia hacen un sismo";;@SebasArango;;"643908863478104064";https://twitter.com/mcog77/status/643908863478104064
eveliin_DBS;2015-09-15 18:06;0;0;"@SebasArango tu cadera y la mía PUM hacen un sismo ...... #Ginza";;@SebasArango;#Ginza;"643908831576092672";https://twitter.com/eveliin_DBS/status/643908831576092672
JimenaUribe2;2015-09-15 18:06;0;0;"@SebasArango tu cadera en la mía. Hacer un sismo";;@SebasArango;;"643908823216967680";https://twitter.com/JimenaUribe2/status/643908823216967680
DiamonsJauregui;2015-09-15 18:06;0;0;"@SebasArango sismo *";;@SebasArango;;"643908818846523394";https://twitter.com/DiamonsJauregui/status/643908818846523394
BioEstacionR;2015-09-15 18:06;0;0;"(4:10:50 p.m.) Sismo de 1.7 en la escala Richter a 21.26 k.m de Puerto Triunfo (Antioquia) http:// bit.ly/ingeominas";;;;"643908807626764288";https://twitter.com/BioEstacionR/status/643908807626764288
soloCDMX;2015-09-15 18:06;0;0;"Exhiben 58 imágenes de gran formato sobre las secuelas y marcas que dejó el terremoto de… http:// bit.ly/1ifnqPa pic.twitter.com/Wm1Pdtd83n";;;;"643908801783947264";https://twitter.com/soloCDMX/status/643908801783947264
INFORMADORCHILE;2015-09-15 18:06;6;1;"Nuevo sismo en IQUIQUE CC @ALERTADESISMO";;@ALERTADESISMO;;"643908791126335488";https://twitter.com/INFORMADORCHILE/status/643908791126335488
dan_17_;2015-09-15 18:06;0;1;"Su temblor dieciochero #iquique";;;#iquique;"643908770171592704";https://twitter.com/dan_17_/status/643908770171592704
siendoamcruz;2015-09-15 18:06;0;0;"@SebasArango Tu cadera con la mia (boom) Hacen un sismo";;@SebasArango;;"643908728085979136";https://twitter.com/siendoamcruz/status/643908728085979136
MiluskaTesen;2015-09-15 18:06;0;0;"@SebasArango tu cadera y la mía, hacen un sismo . Si necesitas reggaetton, dale.";;@SebasArango;;"643908719684792320";https://twitter.com/MiluskaTesen/status/643908719684792320
sara_al0612;2015-09-15 18:06;0;0;"@SebasArango tu cadera y la mia boom hacen un sismo";;@SebasArango;;"643908717973491712";https://twitter.com/sara_al0612/status/643908717973491712
patoblackburn;2015-09-15 18:06;0;0;"Pensé que un wn me movía el auto, pero no, temblor CTM!!!!!";;;;"643908716849430528";https://twitter.com/patoblackburn/status/643908716849430528
UstedNoticias;2015-09-15 18:06;0;0;"La capital mexicana recuerda el terremoto de 1985 que le obligó a renacer: http://www. la-razon.com/mundo/capital- mexicana-recuerda-terremoto-renacer_0_2345165532.html … vía @LaRazon_Bolivia";;@LaRazon_Bolivia;;"643908692665073664";https://twitter.com/UstedNoticias/status/643908692665073664
johadiazl;2015-09-15 18:06;0;0;"@IquiqueSismos otro temblor mas..";;@IquiqueSismos;;"643908676718358530";https://twitter.com/johadiazl/status/643908676718358530
Mansillaaa;2015-09-15 18:06;0;0;"Siempre tiemblo y vuelvo a temblar No me mires, no me toques Si me pongo a gritar.";;;;"643908674440794113";https://twitter.com/Mansillaaa/status/643908674440794113
_ErandyGalindo;2015-09-15 18:06;0;0;"@SebasArango tu cadera la mía booom hacen un sismo";;@SebasArango;;"643908663971737600";https://twitter.com/_ErandyGalindo/status/643908663971737600
Master_Salaz;2015-09-15 18:06;6;3;"Otro temblor más en Iquique, es el tercero sensible del día";;;;"643908659081256960";https://twitter.com/Master_Salaz/status/643908659081256960
NoTengoCombo;2015-09-15 18:06;0;0;"@SebasArango Tu cadera y la mía BOOOM hacen un sismo #TourLaFamilia2015 pic.twitter.com/CbdYcmnjYq";;@SebasArango;#TourLaFamilia2015;"643908657218981889";https://twitter.com/NoTengoCombo/status/643908657218981889
MariaVerbelP;2015-09-15 18:05;1;1;"@SebasArango tu cadera y la mía ¡BUMMM! hacer un sismo . El amor hoy es turismo, diciéndole que no al que viene con romantisismooooo";Sincelejo, Colombia;@SebasArango;;"643908644300587008";https://twitter.com/MariaVerbelP/status/643908644300587008
Melicyta;2015-09-15 18:05;0;0;"@ADDCroacia mira y recien temblo de nuevo :/ https:// twitter.com/tv_christian/s tatus/643906944839778304 …";;@ADDCroacia;;"643908641133887489";https://twitter.com/Melicyta/status/643908641133887489
BrumarioRMadrid;2015-09-15 18:05;1;0;"USA hace temblar al fútbol mundial. Otra vez los malditos yankees capitalistas limpiando el deporte.Llegarán a Messi? http://www. abc.es/deportes/futbo l/20150914/abci-estados-unidos-corrupcion-futbol-201509141924.html …";;;;"643908626118217728";https://twitter.com/BrumarioRMadrid/status/643908626118217728
meli_montejo;2015-09-15 18:05;0;0;"@SebasArango tu cadera y la mía hacen un sismo";;@SebasArango;;"643908595717767168";https://twitter.com/meli_montejo/status/643908595717767168
Vianney136;2015-09-15 18:05;0;0;"@SebasArango tu cadera y la mia boom, hacen un sismo ...";;@SebasArango;;"643908587945721856";https://twitter.com/Vianney136/status/643908587945721856
Lali_Gon;2015-09-15 18:05;0;0;"@SebasArango Tu cadera y la mía, BOOM, hacen un sismo .";;@SebasArango;;"643908584779161607";https://twitter.com/Lali_Gon/status/643908584779161607
Maurita_V;2015-09-15 18:05;0;1;"Otro #sismo sensible en #Iquique @HombredeRadio @rnetarapaca @magnitudCL";;@HombredeRadio @rnetarapaca @magnitudCL;#sismo #Iquique;"643908573249060865";https://twitter.com/Maurita_V/status/643908573249060865
AilenTrip;2015-09-15 18:05;0;0;"@SebasArango TU CADERA A LA MIA BOOM HACEN UN SISMO AGUANTE GINZA";;@SebasArango;;"643908570203975680";https://twitter.com/AilenTrip/status/643908570203975680
KeniaDenise4;2015-09-15 18:05;0;0;"@SebasArango Tu cadera y la mía bom hacen un sismo";;@SebasArango;;"643908556807237632";https://twitter.com/KeniaDenise4/status/643908556807237632
Dulce_Panque;2015-09-15 18:05;0;0;"@SebasArango tu cadera y la mi boom hacen un sismo";;@SebasArango;;"643908540478849024";https://twitter.com/Dulce_Panque/status/643908540478849024
Angie_PDC;2015-09-15 18:05;0;0;"@SebasArango Tu cadera y la mia boom hacen un sismo";;@SebasArango;;"643908529095581696";https://twitter.com/Angie_PDC/status/643908529095581696
T4YL0RC4NiFF_;2015-09-15 18:05;0;0;"@SebasArango tu cadera en la mía hacen un sismo creo";;@SebasArango;;"643908526474067968";https://twitter.com/T4YL0RC4NiFF_/status/643908526474067968
AnaAvalos97;2015-09-15 18:05;0;0;"@SebasArango Tu cadera y la mía, boom! Hacen un sismo";Mazatlán, Sinaloa;@SebasArango;;"643908517091405824";https://twitter.com/AnaAvalos97/status/643908517091405824
Pamela_Acevedo_;2015-09-15 18:05;0;0;"@SebasArango tu cadera a la mía boom hacen un sismo";;@SebasArango;;"643908517066240001";https://twitter.com/Pamela_Acevedo_/status/643908517066240001
EmiliaIsazaG1;2015-09-15 18:05;0;0;"@SebasArango Tu cátedra y la mía BUM hacen un sismo !";;@SebasArango;;"643908502725992448";https://twitter.com/EmiliaIsazaG1/status/643908502725992448
juliahdz7;2015-09-15 18:05;0;0;"@SebasArango tu cadera y la mia hacen un sismo";;@SebasArango;;"643908502323224576";https://twitter.com/juliahdz7/status/643908502323224576
elvuestro;2015-09-15 18:05;0;0;"Seguramente E.U. ha de estar preocupado y temblando por semejante amenaza de ése pollino papaya- so colombiano... http:// shr.gs/qH52Jmd";;;;"643908490986131456";https://twitter.com/elvuestro/status/643908490986131456
MonitorSismico;2015-09-15 18:05;0;0;"#Sismo M 3.1 ROMANIA. 15-09-2015 21:56 UTC http:// srj.us/3Gf #Temblor #CSEM #EMSC pic.twitter.com/P16UAkvsGW";;;#Sismo #Temblor #CSEM #EMSC;"643908489421656064";https://twitter.com/MonitorSismico/status/643908489421656064
al3carter;2015-09-15 18:05;2;1;"Waaaaaaa ese si lo sentí #Iquique temblor";;;#Iquique;"643908489396518913";https://twitter.com/al3carter/status/643908489396518913
GbarbyA;2015-09-15 18:05;0;0;"@SebasArango tu cadera y la mía asen un sismo";;@SebasArango;;"643908474456293376";https://twitter.com/GbarbyA/status/643908474456293376
Panchi_glatt;2015-09-15 18:05;0;0;"Temblo ? En iquique?";;;;"643908469502775296";https://twitter.com/Panchi_glatt/status/643908469502775296
1dalexacr;2015-09-15 18:05;0;0;"@SebasArango Tu cadera. la mía booom hacen un sismo";;@SebasArango;;"643908465816047616";https://twitter.com/1dalexacr/status/643908465816047616
MonitorSismico;2015-09-15 18:05;0;0;"#Sismo M 4.9 NEW BRITAIN REGION, P.N.G.. 15-09-2015 20:44 UTC http:// srj.us/3Ge #Temblor #CSEM #EMSC pic.twitter.com/f850Wjx72h";;;#Sismo #Temblor #CSEM #EMSC;"643908454206304256";https://twitter.com/MonitorSismico/status/643908454206304256
NatashaPdc;2015-09-15 18:05;0;4;"@SebasArango Tu cadera y la mía hacen un sismo";;@SebasArango;;"643908441132695552";https://twitter.com/NatashaPdc/status/643908441132695552
Anasofiarr_;2015-09-15 18:05;0;0;"@SebasArango tu cuerpo y el mio bum hacen un sismo";;@SebasArango;;"643908431712231424";https://twitter.com/Anasofiarr_/status/643908431712231424
JessicaScraw;2015-09-15 18:05;0;0;"@SebasArango tu cadera y la mia boom hacen un sismo";;@SebasArango;;"643908430852329472";https://twitter.com/JessicaScraw/status/643908430852329472
M50Ana;2015-09-15 18:05;0;1;"temblor #iquique";;;#iquique;"643908429740941312";https://twitter.com/M50Ana/status/643908429740941312
aryvargas1;2015-09-15 18:05;0;0;"@SebasArango tu cadera y la mia,boom hacen un sismo";;@SebasArango;;"643908427488477184";https://twitter.com/aryvargas1/status/643908427488477184
Amanoticiascl;2015-09-15 18:05;0;1;"Sismo se percibe en el norte del país http:// goo.gl/guRVNX";;;;"643908426821599232";https://twitter.com/Amanoticiascl/status/643908426821599232
iron_words;2015-09-15 18:05;0;0;"@SebasArango tu cadera y la mía... Hacen un sismo";;@SebasArango;;"643908426259656704";https://twitter.com/iron_words/status/643908426259656704
RafaelPereiraa0;2015-09-15 18:05;0;2;"hoje ela sismo comigo dispenso vários moleques hahaha";;;;"643908423483043845";https://twitter.com/RafaelPereiraa0/status/643908423483043845
Lorenitaxloh;2015-09-15 18:05;0;0;"Temblor y como siempre me pillan sola 󾍄";;;;"643908419309604864";https://twitter.com/Lorenitaxloh/status/643908419309604864
FernandaDorame1;2015-09-15 18:05;0;0;"@SebasArango tu cadera y la mía "boom" hacen un sismo";;@SebasArango;;"643908407397761024";https://twitter.com/FernandaDorame1/status/643908407397761024
jannmxnd7;2015-09-15 18:05;0;0;"@SebasArango Tu y cadera y la mia hacen un sismo";;@SebasArango;;"643908405158014976";https://twitter.com/jannmxnd7/status/643908405158014976
narinoinfo;2015-09-15 18:05;0;0;"Fuerte sismo de 6,6 sacudió a México http:// narino.info/blog/2015/09/1 3/fuerte-sismo-de-66-sacudio-a-mexico/ …";;;;"643908405078425600";https://twitter.com/narinoinfo/status/643908405078425600
azuaraftrix;2015-09-15 18:04;0;1;"@SebasArango Tu cadera y la mía, boom hacen un sismo";;@SebasArango;;"643908391904018432";https://twitter.com/azuaraftrix/status/643908391904018432
AloItaMorales_;2015-09-15 18:04;0;0;"@SebasArango Tu cadera y la mía buum! Hacen un sismo";;@SebasArango;;"643908375063887872";https://twitter.com/AloItaMorales_/status/643908375063887872
paloti18;2015-09-15 18:04;0;0;"@SebasArango tu cadera en la mía boom hace un sismo";;@SebasArango;;"643908370500468736";https://twitter.com/paloti18/status/643908370500468736
AleCumsille;2015-09-15 18:04;2;0;"Otro temblor mas en #Iquique creo que con este ya van 3, no? Y los perros aúllan y aúllan...";;;#Iquique;"643908366956412929";https://twitter.com/AleCumsille/status/643908366956412929
villalobosisbae;2015-09-15 18:04;0;0;"@SebasArango tu cadera y la mía haciendo un sismo";;@SebasArango;;"643908364397899776";https://twitter.com/villalobosisbae/status/643908364397899776
Beleemm_;2015-09-15 18:04;0;0;"@SebasArango tu cadera y la mía boom hacen un sismo";;@SebasArango;;"643908363340804096";https://twitter.com/Beleemm_/status/643908363340804096
_LarryAlways_;2015-09-15 18:04;0;0;"@SebasArango tu cadera la mía, hace un sismo";;@SebasArango;;"643908359851151360";https://twitter.com/_LarryAlways_/status/643908359851151360
CorreaIN;2015-09-15 18:04;0;2;"Eso fue temblor ??? #Iquique";;;#Iquique;"643908357363994624";https://twitter.com/CorreaIN/status/643908357363994624
carolinavalor;2015-09-15 18:04;0;1;"otro temblor ???????? #iquique";;;#iquique;"643908357192085504";https://twitter.com/carolinavalor/status/643908357192085504
sismos_chile;2015-09-15 18:04;9;4;"#temblor 5.0 Mar TARAPACA loc: -20.03 -70.85 15km (CSEM) 09-15 18:21 CLT #sismoChile http:// bit.ly/1gppYsN";;;#temblor #sismoChile;"643908355929432064";https://twitter.com/sismos_chile/status/643908355929432064
ARodriguezLaura;2015-09-15 18:04;0;0;"@SebasArango tu cadera y la mía ¡BOM! Hacen un sismo";;@SebasArango;;"643908355875053568";https://twitter.com/ARodriguezLaura/status/643908355875053568
13_brithany;2015-09-15 18:04;0;0;"@SebasArango tu cadera y la mia hacen un sismo";;@SebasArango;;"643908349503885312";https://twitter.com/13_brithany/status/643908349503885312
relatoscomunes;2015-09-15 18:04;0;1;"ooootro temblor . oh oh";;;;"643908315311919109";https://twitter.com/relatoscomunes/status/643908315311919109
JeDaAlGi;2015-09-15 18:04;1;0;"Tembló cierto ? #Iquique";;;#Iquique;"643908298006228993";https://twitter.com/JeDaAlGi/status/643908298006228993
MartaBeatrize;2015-09-15 18:04;1;2;"Ups! Volvió a temblar";;;;"643908275843538945";https://twitter.com/MartaBeatrize/status/643908275843538945
camicorts15;2015-09-15 18:04;0;0;"Es de sensaciones, que te haga temblar sin estar.";;;;"643908257870913536";https://twitter.com/camicorts15/status/643908257870913536
JuST_JuaN;2015-09-15 18:04;0;1;"ctm , otro temblor en #IQq !!!";Iquique, Chile;;#IQq;"643908250371538944";https://twitter.com/JuST_JuaN/status/643908250371538944
javi96ts;2015-09-15 18:04;0;3;""Hay personas que sólo con verlas te hacen temblar .Aunque sea tarde.Aunque ya no se pueda.Siempre van a conseguirlo.Que las ganas estén ahí"";;;;"643908231924989953";https://twitter.com/javi96ts/status/643908231924989953
sinaloanews;2015-09-15 18:04;0;2;"Habrá simulacro por sismo el sábado 19 de septiembre en Ahome: Arturo Duarte García *Así lo anunció el Pdte.... http:// fb.me/2euJqNJsq";;;;"643908189709201412";https://twitter.com/sinaloanews/status/643908189709201412
eq_map_es;2015-09-15 18:03;0;1;"【M4.9】REG. NUEVA BRETANA, PAPUA NUEVA GUINEA 62.7km 15/09/2015 20:44:03 UTC #Sismo (G) http:// j.mp/1QE1BEQ (USGS) http:// j.mp/1Ke2MGC";;;#Sismo;"643908058175803392";https://twitter.com/eq_map_es/status/643908058175803392
lacosacine;2015-09-15 18:03;15;48;"Trajimos material exclusivo de Star Wars, Escuadrón Suicida, Maze Runner, Terremoto , Daredevil, y mucho más. Es tiempo de un nuevo viaje.";;;;"643907993759805440";https://twitter.com/lacosacine/status/643907993759805440
Jessimedrano9;2015-09-15 18:03;0;0;"Siempre tiemblo y vuelvo a temblar";;;;"643907982632329216";https://twitter.com/Jessimedrano9/status/643907982632329216
infoCSismica;2015-09-15 18:03;0;0;"#Sismo M 1.7 Explosion - 2km ENE of Granite Falls, Washington: Time2015-09-15 21:39:22 UTC2015-09-15... http:// on.doi.gov/1gpnIBP #CSismica";;;#Sismo #CSismica;"643907973912248320";https://twitter.com/infoCSismica/status/643907973912248320
infoCSismica;2015-09-15 18:03;0;0;"#Sismo M 1.1 - 20km ESE of Anza, California: Time2015-09-15 21:50:44 UTC2015-09-15 14:50:44 -07:00 a... http:// on.doi.gov/1Oua9Pf #CSismica";;;#Sismo #CSismica;"643907973241159680";https://twitter.com/infoCSismica/status/643907973241159680
infoCSismica;2015-09-15 18:03;0;0;"#Sismo M 2.3 Explosion - 7km S of Princeton, Canada: Time2015-09-15 21:17:42 UTC2015-09-15 14:17:42 ... http:// on.doi.gov/1QE1AAK #CSismica";;;#Sismo #CSismica;"643907972544901121";https://twitter.com/infoCSismica/status/643907972544901121
infoCSismica;2015-09-15 18:03;0;0;"#Sismo M 5.0 - 78km WNW of Iquique, Chile: DYFI? - ITime2015-09-15 21:21:20 UTC2015-09-15 16:21:20 -... http:// on.doi.gov/1OVE5Sy #CSismica";;;#Sismo #CSismica;"643907971806687232";https://twitter.com/infoCSismica/status/643907971806687232
infoCSismica;2015-09-15 18:03;0;0;"#Sismo M 2.9 - 4km WNW of Cushing, Oklahoma: DYFI? - IIITime2015-09-15 21:08:47 UTC2015-09-15 16:08:... http:// on.doi.gov/1UTdxbq #CSismica";;;#Sismo #CSismica;"643907971043364864";https://twitter.com/infoCSismica/status/643907971043364864
TodoSismos;2015-09-15 18:03;1;0;"#Earthquake #Sismo M 1.7 Explosion - 2km ENE of Granite Falls, Washington: Time2015-09-15 21:39:22 UTC2015-09-... http:// on.doi.gov/1gpnIBP";;;#Earthquake #Sismo;"643907965750120448";https://twitter.com/TodoSismos/status/643907965750120448
TodoSismos;2015-09-15 18:03;0;0;"#Earthquake #Sismo M 1.1 - 20km ESE of Anza, California: Time2015-09-15 21:50:44 UTC2015-09-15 14:50:44 -07:00... http:// on.doi.gov/1Oua9Pf";;;#Earthquake #Sismo;"643907964923834368";https://twitter.com/TodoSismos/status/643907964923834368
TodoSismos;2015-09-15 18:03;0;0;"#Earthquake #Sismo M 2.3 Explosion - 7km S of Princeton, Canada: Time2015-09-15 21:17:42 UTC2015-09-15 14:17:4... http:// on.doi.gov/1QE1AAK";;;#Earthquake #Sismo;"643907964194066432";https://twitter.com/TodoSismos/status/643907964194066432
TodoSismos;2015-09-15 18:03;0;0;"#Earthquake #Sismo M 5.0 - 78km WNW of Iquique, Chile: DYFI? - ITime2015-09-15 21:21:20 UTC2015-09-15 16:21:20... http:// on.doi.gov/1OVE5Sy";;;#Earthquake #Sismo;"643907963405492224";https://twitter.com/TodoSismos/status/643907963405492224
TodoSismos;2015-09-15 18:03;0;0;"#Earthquake #Sismo M 2.9 - 4km WNW of Cushing, Oklahoma: DYFI? - IIITime2015-09-15 21:08:47 UTC2015-09-15 16:0... http:// on.doi.gov/1UTdxbq";;;#Earthquake #Sismo;"643907962419810304";https://twitter.com/TodoSismos/status/643907962419810304
eq_map_es2;2015-09-15 18:03;0;1;"【mb4.9】REG. NUEVA BRETANA, PAPUA NUEVA GUINEA 63km 15/09/2015 20:44:03 UTC #Sismo (G) http:// j.mp/1Ke2Iqn (EMSC) http:// j.mp/1QE1xF7";;;#Sismo;"643907959026642944";https://twitter.com/eq_map_es2/status/643907959026642944
neurus2012;2015-09-15 18:03;0;0;"#Sismo M 1.7 Explosion - 2km ENE of Granite Falls, Washington: Time2015-09-15 21:39:22 UTC2015-09-15 14:39... http:// on.doi.gov/1UTi3a0 #CS";;;#Sismo #CS;"643907956552040449";https://twitter.com/neurus2012/status/643907956552040449
