# http://earthquake.usgs.gov/earthquakes/search/
# Temblores de magnitud 5 a 10, durante un periodo de 10 años, limitada al area Chile.

time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-12-06T02:57:24.530Z,-36.32,-96.769,10,5,mwc,49,55.6,,1.38,us,usp000h4sq,2015-02-11T17:19:16.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2009-12-05T14:06:24.000Z,-36.75,-99.75,10,5.1,mwc,,,,,gcmt,gcmt20091205140624,2015-02-11T17:19:16.000Z,"southeast of Easter Island",earthquake,,,,,automatic,gcmt,gcmt
2009-11-24T17:45:12.000Z,-45.5,-80.5,10,5.1,mwc,,,,,gcmt,gcmt20091124174512,2015-02-11T17:19:15.000Z,"off the coast of Aisen, Chile",earthquake,,,,,automatic,gcmt,gcmt
2009-11-22T22:07:48.220Z,-39.634,-74.967,7,5.9,mwc,325,17.8,,0.9,us,usp000h4b2,2015-06-30T16:59:03.645Z,"off the coast of Los Lagos, Chile",earthquake,,,,,reviewed,us,us
2009-11-16T18:34:24.860Z,-19.556,-70.365,30.4,5.2,mwc,154,95,,0.97,us,usp000h43x,2015-03-24T02:26:04.528Z,"near the coast of Tarapaca, Chile",earthquake,,,,,reviewed,us,gcmt
2009-11-13T03:05:57.220Z,-19.394,-70.321,27,6.5,mwc,390,17.7,,0.83,us,usp000h401,2015-07-01T17:06:02.000Z,"near the coast of Tarapaca, Chile",earthquake,,,,,reviewed,us,us
2009-11-11T09:58:37.660Z,-19.651,-69.12,107.1,5,mwc,68,44,,1.07,us,usp000h3yn,2015-02-11T17:19:15.000Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,gcmt
2009-11-08T08:05:23.850Z,-35.058,-111.617,10,5.1,mwc,103,47.9,,0.74,us,usp000h3uv,2015-02-11T17:19:15.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2009-11-04T01:35:44.740Z,-25.694,-70.2,28.7,5.1,mwc,170,69.9,,0.85,us,usp000h3qh,2015-02-11T17:19:14.000Z,"Antofagasta, Chile",earthquake,,7.7,,,reviewed,us,gcmt
2009-10-30T01:27:44.000Z,-32.83,-71.881,9.4,5,mb,107,82.1,,,us,usp000h3jf,2015-03-24T02:16:34.220Z,"offshore Valparaiso, Chile",earthquake,,,,38,reviewed,guc,us
2009-10-28T06:20:02.820Z,-32.744,-71.764,10,5,mwc,139,82.5,,0.76,us,usp000h3gk,2015-03-24T01:02:51.766Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,us,gcmt
2009-10-27T14:59:04.000Z,-41.75,-87.75,10,5.2,mwc,,,,,gcmt,gcmt20091027145904,2015-02-11T17:19:14.000Z,"West Chile Rise",earthquake,,,,,automatic,gcmt,gcmt
2009-10-21T12:40:19.370Z,-32.768,-71.762,23.2,5.1,mb,110,113.9,,0.93,us,usp000h37z,2015-03-24T02:13:01.875Z,"offshore Valparaiso, Chile",earthquake,,,,47,reviewed,us,us
2009-10-10T17:10:17.530Z,-25.017,-70.723,4.6,5.3,mwc,243,90.9,,0.99,us,usp000h2q6,2015-02-11T17:19:13.000Z,"near the coast of Antofagasta, Chile",earthquake,,13,,,reviewed,us,gcmt
2009-10-10T15:26:19.760Z,-24.941,-70.684,20.2,5.6,mwc,134,110.1,,1.24,us,usp000h2q2,2015-05-13T18:53:56.000Z,"near the coast of Antofagasta, Chile",earthquake,,18.7,,,reviewed,us,gcmt
2009-09-26T13:46:13.260Z,-40.926,-91.622,10,5,mwc,33,81.4,,0.91,us,usp000h1vv,2015-02-11T17:19:12.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2009-09-25T15:47:23.750Z,-32.107,-71.608,47.5,5.1,mwc,74,117.2,,1.02,us,usp000h1v3,2015-03-24T02:00:58.809Z,"offshore Coquimbo, Chile",earthquake,,4.1,,,reviewed,us,gcmt
2009-09-20T18:23:21.100Z,-32.012,-111.415,10,5,mb,51,58.4,,1.19,us,usp000h1qj,2014-11-07T01:39:43.891Z,"southern East Pacific Rise",earthquake,,,,24,reviewed,us,us
2009-09-20T18:18:36.730Z,-31.878,-111.437,10,5.1,mwc,32,63.3,,1.34,us,usp000h1qh,2015-02-11T17:19:12.000Z,"Easter Island region",earthquake,,,,,reviewed,us,gcmt
2009-09-12T03:56:59.460Z,-45.64,-76.515,31.6,5,mwc,90,39.2,,0.92,us,usp000h1f6,2015-02-11T17:19:12.000Z,"off the coast of Aisen, Chile",earthquake,,16.6,,,reviewed,us,gcmt
2009-09-10T23:35:24.040Z,-29.916,-111.924,10.8,5.1,mwc,138,41,,0.99,us,usp000h1dk,2015-02-11T17:19:12.000Z,"Easter Island region",earthquake,,3,,,reviewed,us,gcmt
2009-09-10T23:31:23.970Z,-29.918,-111.981,10,5.3,mwc,282,40,,1.07,us,usp000h1dj,2015-02-11T17:19:12.000Z,"Easter Island region",earthquake,,2.8,,,reviewed,us,gcmt
2009-09-10T19:46:03.870Z,-29.926,-111.824,10,5.5,mwc,157,38.6,,0.77,us,usp000h1dc,2015-02-11T17:19:12.000Z,"Easter Island region",earthquake,,,,,reviewed,us,gcmt
2009-09-04T17:59:41.000Z,-41.202,-86.114,10,5.4,mwc,22,179.6,,1.46,us,usp000h17v,2015-02-11T17:19:11.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2009-08-28T14:30:51.860Z,-36.278,-110.805,10,5.2,mwc,54,60.1,,1.18,us,usp000h0zb,2015-02-11T17:19:11.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2009-08-27T01:55:39.580Z,-41.112,-91.091,10,5,mwc,16,84.7,,0.95,us,usp000h0wz,2015-02-11T17:19:11.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2009-08-25T21:35:00.320Z,-21.177,-68.837,138,5.1,mb,112,86.7,,,us,usp000h0vd,2014-11-07T01:39:33.684Z,"Tarapaca, Chile",earthquake,,,,38,reviewed,guc,us
2009-08-01T07:41:43.820Z,-42.009,-89.713,10,5.1,mwc,13,103.6,,1.42,us,usp000gzvt,2015-02-11T17:19:10.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2009-07-31T11:01:19.750Z,-40.939,-91.307,10,5.3,mwc,127,31.2,,1.07,us,usp000gzv1,2015-02-11T17:19:10.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2009-07-29T06:48:11.160Z,-35.665,-103.331,10,5.3,mwc,51,171.5,,1.21,us,usp000gzs6,2015-02-11T17:19:10.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2009-07-29T06:30:32.500Z,-23.898,-71.502,35,5,ml,32,111.6,,,us,usp000gzs5,2014-11-07T01:39:22.975Z,"off the coast of Antofagasta, Chile",earthquake,,,,,reviewed,guc,guc
2009-07-15T15:21:27.130Z,-20.353,-68.927,112.1,5.3,mb,249,51.8,,0.86,us,usp000gz9a,2015-03-24T02:32:51.092Z,"Tarapaca, Chile",earthquake,,,,146,reviewed,us,us
2009-07-14T18:38:08.500Z,-21.822,-67.087,175.6,5.7,mwc,251,25.9,,0.87,us,usp000gz83,2015-05-13T18:53:56.000Z,"Potosi, Bolivia",earthquake,,3,,,reviewed,us,us
2009-07-12T14:43:50.300Z,-30.653,-71.147,59.1,5.2,mwc,140,97.1,,0.85,us,usp000gz5m,2015-03-24T02:22:30.616Z,"Coquimbo, Chile",earthquake,,3.8,,,reviewed,us,gcmt
2009-07-09T05:40:05.520Z,-36.009,-102.692,10,5.1,mwc,93,48.3,,1.09,us,usp000gz29,2015-02-11T17:19:09.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2009-07-08T19:23:37.730Z,-36.004,-102.686,12,6,mwc,198,29.1,,1.23,us,usp000gz1t,2015-05-13T18:53:56.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,us
2009-07-07T16:46:15.330Z,-29.364,-71.126,48.9,5.4,mwc,173,50.1,,0.74,us,usp000gz0q,2015-03-24T02:10:59.116Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,gcmt
2009-07-04T22:48:30.600Z,-39.936,-91.408,10,5,mwc,74,66.5,,1.05,us,usp000gyy9,2015-02-11T17:19:09.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2009-06-29T03:07:30.910Z,-45.633,-76.495,10,5.3,mwc,71,51.2,,1.2,us,usp000gyqt,2015-03-24T01:01:07.509Z,"off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,gcmt
2009-06-26T16:49:22.210Z,-35.15,-102.027,10,5,mwc,9,234.7,,1.46,us,usp000gymx,2015-08-26T22:01:04.903Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2009-06-19T10:36:22.100Z,-21.078,-68.898,111.2,5.2,mwc,289,38.7,,,us,usp000gyca,2015-02-11T17:19:08.000Z,"Tarapaca, Chile",earthquake,,,,,reviewed,guc,gcmt
2009-06-17T07:04:52.730Z,-45.617,-77.146,10,5.2,mwc,28,142.8,,1.16,us,usp000gy9u,2015-02-11T17:19:08.000Z,"off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,gcmt
2009-06-13T21:22:06.670Z,-30.647,-71.631,28.1,5,mwc,95,113.4,,0.75,us,usp000gy5h,2015-03-24T18:29:34.168Z,"Coquimbo, Chile",earthquake,,,,,reviewed,us,gcmt
2009-06-13T20:10:52.060Z,-17.36,-70.804,61.4,5.2,mwc,233,99.1,,0.97,us,usp000gy5f,2015-03-24T02:05:38.131Z,"southern Peru",earthquake,,,,,reviewed,us,gcmt
2009-06-10T23:13:21.080Z,-41.716,-83.995,10,5.7,mwb,218,34.8,,1.23,us,usp000gy2f,2015-05-13T18:53:55.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,us
2009-06-10T22:05:34.670Z,-41.78,-84.076,10,5,mwc,82,80.6,,1.21,us,usp000gy2a,2015-02-11T17:19:08.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2009-06-08T11:01:40.890Z,-34.949,-108.118,10,5,mwc,61,64.6,,1.22,us,usp000gxzs,2015-02-11T17:19:08.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2009-06-05T13:39:10.160Z,-35.418,-104.398,15,5.7,mwc,66,71.2,,1.25,us,usp000gxw3,2015-05-13T18:53:55.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,us
2009-06-02T00:22:01.610Z,-35.855,-103.393,10,5.3,mwc,61,39.7,,1.17,us,usp000gxs6,2015-02-11T17:19:07.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2009-05-29T15:26:25.360Z,-43.788,-107.184,10,5.4,mwc,207,38.4,,0.97,us,usp000gxnd,2015-02-11T17:19:07.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2009-05-27T23:22:24.450Z,-23.634,-67.723,111.5,5.2,mwc,220,97.7,,0.95,us,usp000gxka,2015-02-11T17:19:07.000Z,"Antofagasta, Chile",earthquake,,4.4,,,reviewed,us,gcmt
2009-05-25T05:10:13.520Z,-28.519,-71.321,48.8,5.3,mwc,250,40.8,,0.81,us,usp000gxgn,2015-03-24T02:28:43.221Z,"offshore Atacama, Chile",earthquake,,,,,reviewed,us,gcmt
2009-05-18T17:26:29.500Z,-44.885,-80.76,10,5.1,mwc,13,189.9,,1.07,us,usp000gx9h,2015-02-11T17:19:07.000Z,"off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,gcmt
2009-05-17T12:35:21.940Z,-27.231,-69.636,93.6,5.2,mwc,232,45.2,,0.85,us,usp000gx83,2015-03-24T02:26:46.433Z,"Atacama, Chile",earthquake,,,,,reviewed,us,gcmt
2009-05-12T05:07:06.150Z,-20.057,-68.909,103.7,5.1,mwc,209,46.2,,1.02,us,usp000gx1t,2015-02-11T17:19:06.000Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,gcmt
2009-05-12T01:03:58.120Z,-22.318,-66.809,174.9,5.2,mwc,243,43.7,,0.92,us,usp000gx1h,2015-02-11T17:19:06.000Z,"Potosi, Bolivia",earthquake,,3.2,,,reviewed,us,gcmt
2009-05-08T13:44:53.500Z,-32.057,-69.678,111.9,5.4,mwb,246,36.7,,0.97,us,usp000gwxv,2015-03-24T01:52:40.829Z,"San Juan, Argentina",earthquake,,,,,reviewed,us,us
2009-04-28T15:29:32.670Z,-48.293,-75.955,41.2,5.1,mwc,52,52.8,,0.87,us,usp000gwnc,2015-02-11T17:19:06.000Z,"near the coast of Aisen, Chile",earthquake,,11.7,,,reviewed,us,gcmt
2009-04-26T08:03:36.480Z,-32.85,-69.344,114.7,5.3,mwc,215,27.8,,0.71,us,usp000gwkk,2015-03-24T01:45:07.738Z,"Mendoza, Argentina",earthquake,,2.1,,,reviewed,us,gcmt
2009-04-21T00:27:44.100Z,-35.085,-71.565,63.8,5.2,mb,186,44.2,,,us,usp000gwe0,2015-03-24T00:59:51.440Z,"Maule, Chile",earthquake,,,,71,reviewed,guc,us
2009-04-18T15:29:19.830Z,-23.286,-68.296,115.7,5.1,mwc,111,49.1,,1.1,us,usp000gwb7,2015-02-11T17:19:06.000Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,gcmt
2009-04-17T02:17:54.540Z,-19.515,-70.408,25.9,5,mb,103,96.9,,0.9,us,usp000gw8f,2014-11-07T01:38:47.597Z,"near the coast of Tarapaca, Chile",earthquake,,,,49,reviewed,us,us
2009-04-17T02:08:08.710Z,-19.584,-70.483,25,6.1,mwc,369,30,,0.86,us,usp000gw8e,2015-06-30T16:59:03.579Z,"near the coast of Tarapaca, Chile",earthquake,,,,,reviewed,us,us
2009-03-27T17:26:42.880Z,-19.08,-69.213,114.8,5.4,mwc,232,40.5,,1.1,us,usp000gvfy,2015-03-24T00:59:06.193Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,gcmt
2009-03-15T00:56:32.950Z,-40.367,-91.622,10,5.2,mwc,130,43.1,,1.04,us,usp000gv03,2015-02-11T17:19:04.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2009-03-15T00:53:12.490Z,-40.386,-91.95,10,5.1,mwc,32,82.7,,1.22,us,usp000gv02,2015-02-11T17:19:04.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2009-03-12T11:03:10.560Z,-45.019,-78.061,10,5,mwc,22,85.5,,0.89,us,usp000guxb,2015-02-11T17:19:04.000Z,"off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,gcmt
2009-03-11T13:06:53.540Z,-31.885,-69.189,28,5.3,mwb,249,20.1,,0.84,us,usp000guv1,2015-03-24T18:27:55.114Z,"San Juan, Argentina",earthquake,,,,,reviewed,us,us
2009-02-28T00:50:08.550Z,-45.114,-80.698,10,5.2,mwc,31,73.2,,1.17,us,usp000gufb,2015-02-11T17:19:04.000Z,"off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,gcmt
2009-02-23T03:49:13.080Z,-41.65,-88.468,10,5.1,mwc,23,125.3,,0.88,us,usp000guad,2015-02-11T17:19:03.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2009-02-16T02:22:50.000Z,-29.134,-69.807,75,5.4,mwc,352,27,,,us,usp000gu28,2015-03-24T02:03:35.178Z,"San Juan, Argentina",earthquake,,,,,reviewed,guc,gcmt
2009-02-15T18:27:27.810Z,-36.372,-96.625,10,5,mwc,14,131.4,,1.48,us,usp000gu1f,2015-02-11T17:19:03.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2009-02-11T20:45:32.630Z,-20.249,-68.794,109,5.3,mb,226,46.5,,0.94,us,usp000gtq1,2014-11-07T01:38:22.048Z,"Tarapaca, Chile",earthquake,,,,124,reviewed,us,us
2009-02-08T06:34:30.980Z,-29.784,-111.941,10,5.3,mwc,121,60.7,,0.81,us,usp000gthy,2015-02-11T17:19:02.000Z,"Easter Island region",earthquake,,,,,reviewed,us,gcmt
2009-02-06T02:58:35.650Z,-27.987,-71.104,52.2,5.3,mwc,261,42.4,,0.76,us,usp000gtgb,2015-03-24T00:58:11.508Z,"Atacama, Chile",earthquake,,,,,reviewed,us,gcmt
2009-02-01T15:18:05.580Z,-34.969,-111.447,10,5,mwc,13,104.5,,1.09,us,usp000gtbx,2015-02-11T17:19:02.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2009-01-31T16:29:36.860Z,-19.41,-69.065,102.3,5.5,mwc,239,54.7,,0.88,us,usp000gtau,2015-03-24T02:36:03.771Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,gcmt
2009-01-31T14:40:14.900Z,-22.88,-70.271,54.7,5.1,mb,168,89.2,,,us,usp000gtar,2014-11-07T01:38:16.485Z,"Antofagasta, Chile",earthquake,,,,62,reviewed,guc,us
2009-01-24T19:30:18.070Z,-18.919,-67.708,183.1,5.1,mwc,224,102.6,,1.02,us,usp000gt2c,2015-02-11T17:19:02.000Z,"Oruro, Bolivia",earthquake,,,,,reviewed,us,gcmt
2009-01-23T12:56:08.270Z,-36.386,-70.81,126.6,5.2,mwc,157,32.3,,0.9,us,usp000gt0b,2015-03-24T02:26:25.297Z,"Maule, Chile",earthquake,,,,,reviewed,us,gcmt
2009-01-13T17:17:13.640Z,-29.549,-71.224,60.5,5.1,mb,151,83.8,,0.87,us,usp000gsj3,2015-03-24T02:11:18.322Z,"Coquimbo, Chile",earthquake,,,,84,reviewed,us,us
2009-01-09T22:43:30.000Z,-23.039,-70.805,19.8,5,mb,109,93,,,us,usp000gse3,2014-11-07T01:38:11.278Z,"near the coast of Antofagasta, Chile",earthquake,,,,56,reviewed,guc,us
2009-01-04T20:53:26.460Z,-34.462,-70.582,90.1,5.1,mb,49,83.6,,0.91,us,usp000gs6e,2014-11-07T01:38:10.122Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,4,reviewed,us,us
2009-01-02T08:31:38.600Z,-34.799,-107.331,10,5,mwc,17,109.2,,1.01,us,usp000gs09,2015-02-11T17:19:01.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2009-01-01T12:42:05.700Z,-34.876,-107.781,10,5,mwc,17,67.6,,1.07,us,usp000grz9,2015-02-11T17:19:01.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2009-01-01T06:27:51.220Z,-34.84,-107.647,10,5.8,mwc,62,48.9,,1.13,us,usp000gryu,2015-05-13T18:53:55.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,us
2008-12-22T13:52:40.590Z,-17.637,-69.064,142.7,5,mwc,93,102.4,,0.87,us,usp000gr6k,2015-02-11T17:19:01.000Z,"La Paz, Bolivia",earthquake,,5.2,,,reviewed,us,gcmt
2008-12-21T06:48:14.940Z,-22.875,-67.967,106.1,5.2,mwc,128,43.2,,1.03,us,usp000gr38,2015-02-11T17:19:01.000Z,"Antofagasta, Chile",earthquake,,3.7,,,reviewed,us,gcmt
2008-12-20T17:07:00.990Z,-31.577,-68.106,106.3,5.2,mwc,240,33.8,,0.8,us,usp000gr1c,2015-02-11T17:19:01.000Z,"San Juan, Argentina",earthquake,,,,,reviewed,us,gcmt
2008-12-20T11:29:37.050Z,-32.501,-71.917,39.2,5,mb,92,113.1,,1.18,us,usp000gr0n,2014-11-07T01:38:00.325Z,"offshore Valparaiso, Chile",earthquake,,9.9,,51,reviewed,us,us
2008-12-19T16:48:50.200Z,-32.607,-71.99,12.6,5.2,mwc,138,77.9,,,us,usp000gqyx,2015-03-24T00:57:28.634Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,gcmt
2008-12-19T13:57:30.000Z,-32.584,-71.852,13.8,5.2,mwc,171,82.8,,,us,usp000gqyn,2015-03-24T00:57:27.003Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,gcmt
2008-12-19T09:36:04.900Z,-32.458,-71.949,32.2,5.7,mwc,261,40.7,,,us,usp000gqxv,2015-05-13T18:53:55.000Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,gcmt
2008-12-19T07:30:06.000Z,-32.537,-72.02,12,5.4,mwc,202,60.1,,,us,usp000gqxe,2015-03-24T02:22:33.441Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,gcmt
2008-12-18T21:50:28.000Z,-32.473,-72.051,25,6,mwc,304,25.4,,,us,usp000gqw3,2015-05-13T18:53:55.000Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,guc,us
2008-12-18T21:19:28.380Z,-32.458,-71.726,18,6.2,mwc,346,37.9,,0.9,us,usp000gqvv,2015-06-30T16:59:03.535Z,"offshore Valparaiso, Chile",earthquake,,,,,reviewed,us,us
2008-12-16T22:05:25.000Z,-29.726,-71.506,67.6,5.1,mwc,84,132.8,,,us,usp000gqre,2015-02-11T17:19:00.000Z,"offshore Coquimbo, Chile",earthquake,,,,,reviewed,guc,gcmt
2008-12-04T16:47:09.560Z,-21.389,-68.288,115.3,5.5,mwb,254,47.3,,0.99,us,usp000gpxj,2015-02-11T17:19:00.000Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
2008-11-23T21:19:40.000Z,-36.322,-73.009,32.6,5.3,mwb,196,46.9,,,us,usp000gpaa,2015-02-11T17:18:59.000Z,"offshore Bio-Bio, Chile",earthquake,,,,,reviewed,guc,us
2008-11-22T23:06:47.790Z,-37.244,-95.065,10,5.7,mwc,209,29,,1,us,usp000gp82,2015-05-13T18:53:55.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,us
2008-11-20T22:38:38.640Z,-38.968,-91.912,10,5,mwc,13,144.6,,1.12,us,usp000gp4h,2015-02-11T17:18:59.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2008-11-20T06:01:39.730Z,-41.419,-85.246,10,5.1,mwc,48,139,,1.07,us,usp000gp36,2015-02-11T17:18:59.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2008-11-18T20:01:44.000Z,-37.75,-94.75,10,5,mwc,,,,,gcmt,gcmt20081118200144,2015-02-11T17:18:59.000Z,"West Chile Rise",earthquake,,,,,automatic,gcmt,gcmt
2008-10-30T01:32:40.000Z,-24.034,-70.105,18,5.3,mwb,218,93,,,us,usp000gmcx,2015-02-11T17:18:58.000Z,"Antofagasta, Chile",earthquake,,,,,reviewed,guc,us
2008-10-28T19:59:12.000Z,-35.75,-104.75,10,5,mwc,,,,,gcmt,gcmt20081028195912,2015-02-11T17:18:58.000Z,"southeast of Easter Island",earthquake,,,,,automatic,gcmt,gcmt
2008-10-27T19:08:17.030Z,-27.236,-69.322,113.4,5.1,mwc,135,106.7,,0.99,us,usp000gm5j,2015-02-11T17:18:58.000Z,"Atacama, Chile",earthquake,,,,,reviewed,us,gcmt
2008-10-12T09:03:42.410Z,-41.448,-88.666,10,5,mwc,26,140.4,,1.19,us,usp000gk2a,2015-02-11T17:18:58.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2008-10-08T11:51:46.520Z,-37.209,-95.969,10,5.2,mwc,43,122.2,,1.26,us,usp000gjq0,2015-02-11T17:18:58.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2008-10-06T00:18:28.510Z,-18.398,-68.931,135.1,5,mb,282,88.8,,0.88,us,usp000gjfg,2014-11-07T01:37:24.313Z,"Oruro, Bolivia",earthquake,,,,198,reviewed,us,us
2008-10-04T11:47:05.520Z,-38.885,-91.23,10,5.5,mwc,84,87.7,,1.27,us,usp000gja3,2015-02-11T17:18:57.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2008-10-01T17:03:46.880Z,-35.018,-70.726,99.3,5.2,mwc,159,79.1,,0.83,us,usp000gj34,2015-02-11T17:18:57.000Z,"Maule, Chile",earthquake,,,,,reviewed,us,gcmt
2008-09-28T15:34:12.310Z,-35.947,-101.21,10,5,mwc,38,120.4,,0.99,us,usp000ghw7,2015-02-11T17:18:57.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2008-09-21T03:15:36.710Z,-40.762,-90.27,10,5.1,mwc,7,241.8,,1.44,us,usp000ghf1,2015-02-11T17:18:57.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2008-09-16T21:56:40.570Z,-20.389,-68.615,114.8,5,mb,62,63.6,,1.15,us,usp000gh64,2014-11-07T01:37:12.630Z,"Potosi, Bolivia",earthquake,,,,23,reviewed,us,us
2008-09-15T23:36:52.140Z,-24.166,-66.799,152.1,5.1,mwc,202,62.5,,0.86,us,usp000gh4a,2015-02-11T17:18:57.000Z,"Salta, Argentina",earthquake,,,,,reviewed,us,gcmt
2008-09-11T17:11:34.640Z,-19.649,-69.052,106.2,5.3,mwc,166,53.2,,0.82,us,usp000ggw0,2015-02-11T17:18:56.000Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,gcmt
2008-09-10T16:12:04.050Z,-20.262,-69.224,37.7,5.7,mwc,306,40.9,,0.88,us,usp000ggtf,2015-05-13T18:53:54.000Z,"Tarapaca, Chile",earthquake,,,,,reviewed,us,gcmt
2008-09-06T17:37:41.520Z,-35.597,-103.963,10,5.1,mwc,60,63.7,,0.95,us,usp000ggj1,2015-02-11T17:18:56.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2008-08-25T16:47:22.740Z,-42.672,-83.541,10,5,mb,54,78.8,,1.1,us,usp000gfh5,2014-11-07T01:36:59.236Z,"West Chile Rise",earthquake,,,,25,reviewed,us,us
2008-08-23T09:30:03.650Z,-41.09,-86.141,10,5.2,mwc,20,155.1,,0.94,us,usp000gfap,2015-02-11T17:18:56.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2008-08-21T09:32:57.560Z,-25.254,-68.697,107.2,5.4,mwb,228,47.5,,0.83,us,usp000gf5d,2015-02-11T17:18:55.000Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
2008-08-18T20:28:16.470Z,-22.143,-68.392,122.6,5,mwc,97,98.2,,0.81,us,usp000geyt,2015-02-11T17:18:55.000Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,gcmt
2008-08-17T21:28:38.030Z,-34.814,-108.286,10,5.2,mwc,20,63,,1.09,us,usp000gex5,2015-02-11T17:18:55.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,gcmt
2008-07-25T12:13:07.830Z,-28.18,-70.981,23.3,5.1,mb,158,55.1,,0.78,us,usp000gd46,2014-11-07T01:36:42.925Z,"Atacama, Chile",earthquake,,7.6,,92,reviewed,us,us
2008-07-25T07:48:11.110Z,-22.329,-68.171,118.3,5.2,mwc,235,47.5,,0.94,us,usp000gd3v,2015-02-11T17:18:54.000Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,gcmt
2008-06-30T04:05:59.420Z,-38.396,-93.252,10,5.2,mwc,99,116.8,,0.92,us,usp000gazs,2015-02-11T17:18:53.000Z,"West Chile Rise",earthquake,,,,,reviewed,us,gcmt
2008-06-15T08:37:17.200Z,-36.623,-107.45,10,6,mwc,252,69.8,,0.91,us,usp000g9qe,2015-05-13T18:53:54.000Z,"southern East Pacific Rise",earthquake,,,,,reviewed,us,us
2008-06-13T19:57:02.460Z,-36.147,-100.037,10,5,mwc,15,124.3,,1.03,us,usp000g9gp,2015-02-11T17:18:52.000Z,"southeast of Easter Island",earthquake,,,,,reviewed,us,gcmt
2008-06-08T15:05:01.990Z,-20.876,-68.368,117.9,5.2,mb,210,99.5,,0.84,us,usp000g8wt,2014-11-07T01:36:16.458Z,"Potosi, Bolivia",earthquake,,,,144,reviewed,us,us
